,menus.description,menus.name
28203,"Grilled chipotle shrimp, lemongrass aioli, bib lettuce, pickled red onion, grape tomatoes relish, pineapple mango salsa, fresh mint, chile oil, soy honey roasted peanuts",Taco
28204,"Avocado, chipotle crema, tortilla, mango, jicama",Taco
28205,Crispy or flour,Taco
28206,"Salsa mojo verde, house slaw, house-made tortillas, choice of carnitas, grilled chicken, shrimp, baja fish or short ribs",Taco
28208,"Taco meat, nacho, cheese, lettuce, nacho chips, black olive",Taco
28209,"Fresh guacamole, cheese, salsa fresca and lettuce. Chicken taco drizzled with chipotle sauce. With chicken or steak.",Taco
28216,"Beef taco served with lettuce, tomato, cheese and your choice of mild or hot sauce",Taco
28217,"iceberg lettuce, cilantro marinated grilled skirt steak, red onion, tomato, corn, avocado, cheddar and jack cheese, roasted poblano dressing",Taco
28218,"Beef or chicken fajita tacos served with rice, charro beans, pico de gallo guacamole",Taco
28219,"Ground beef taco, shredded chicken taco soft cheese taco",Taco
28220,"Chicken mole, enchilada beans",Taco
28221,"Cheese, enchilada rice",Taco
28232,"Blackened Shrimp, Pineapple Slaw, Chipotle Remoulade, Pico de Gallo, Cotija Cheese",Taco
28233,Chicken or beef beans and rice,Taco
28235,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
28238,"A crunchy, red corn tortilla shell, filled with seasoned ground beef, crisp shredded lettuce, real cheddar cheese and topped off with cheesy, molten hot lava sauce.",Taco
28239,"12 crunchy or soft tacos filled with seasoned beef, crisp shredded lettuce and real cheddar cheese",Taco
28240,"A warm, soft flour tortilla filled with authentic carne asada steak, real cheddar cheese, crisp shredded lettuce, diced ripe tomatoes, and avocado ranch sauce.",Taco
28241,"This taco bell fresco taco is a warm, soft flour tortilla filled with authentic carne asada steak, crisp shredded lettuce, diced ripe tomatoes, and fiesta salsa.",Taco
28242,"This taco bell fresco taco is a crunchy, corn taco shell filled with seasoned ground beef, crisp shredded lettuce, and fiesta salsa.",Taco
28244,"A warm, soft flour tortilla spread with hearty beans and wrapped around a crunchy corn taco shell filled with seasoned ground beef, real cheddar cheese, crisp shredded lettuce, diced ripe tomatoes and reduced fat sour cream.",Taco
28245,"A crunchy taco made with premium seasoned beef, crisp lettuce, and real cheddar cheese, in a shell made from nacho cheese Doritos chips.",Taco
28246,"A crunchy, corn taco shell filled with seasoned ground beef, reduced fat sour cream, crisp shredded lettuce, real cheddar cheese, and diced ripe tomatoes.",Taco
28247,"A crunchy, corn taco shell filled with seasoned ground beef, crisp shredded lettuce, and real cheddar cheese.",Taco
28248,"A warm, soft flour tortilla filled with crispy potato bites, pepper jack sauce, crisp shredded lettuce, and real cheddar cheese.",Taco
28249,"Fire roasted tomato salsa, garlic slaw, chimichuri corn tortilla",Taco
28250,"Harissa, pepitas, cotija, crispy chicken bits, mint yogurt, corn tortilla",Taco
28251,"Ancho mole, pickled cabbage, jalapeno marmalade, avocado crema puree corn tortilla",Taco
28254,3 each with Cole slaw,Taco
28256,3 each with cilantro and onions,Taco
28257,"3 Soft tacos (flour or corn tortilla) with bits of grilled steak. Served with refried beans, fresh tomatillo sauce, pico de gallo.",Taco
28258,"Folded and fried corn or flour tortillas filled with meat, lettuce, and cheese.",Taco
28259,"1 Large taco shell filled with chicken, lettuce, tomato, shredded cheese and sour cream.",Taco
28260,"A large flour tortilla shell filled with chicken, lettuce, tomato, shredded cheese, and sour cream.",Taco
28261,Order of Three. Your choice of chicken or Beef.,Taco
28262,"Vanilla ice cream wrapped in crispy flour tortilla, topped with cinnamon sugar, whip cream, chocolate syrup, and a cherry.",Taco
28272,"Tasty taco meat, lettuce, tomato and cheddar cheese in a soft shell",Taco
28275,"(seasoned hamburger meat in a hot dog bun with chili, onions, lettuce, tomatoes and cheese)",Taco
28276,"Wahoo, avocado, cabbage, pico de gallo  and avocado salsa.",Taco
28277,"Hand breaded fried wahoo, topped with   cabbage, pico de gallo and tangy salsa",Taco
28278,"Any combination of two original baja or americano soft  tacos. served with rice and black or pinto beans. choice  of chicken, pork carnitas, steak, wahoo or shrimp.",Taco
28279,"Grilled corn tortillas with salsa, onions and cilantro.  choice of chicken, pork carnitas, steak or shrimp.",Taco
28284,"Fresh Icelandic cod grilled or crispy served in three corn tortillas with Spanish slaw, fresh salsa and beans",Taco
28286,"A lightly breaded Hoki fish, grilled, served in a fried corn tortilla, with our special house sauce, pico de gallo, lettuce and a wedge of fresh avocado.",Taco
28287,"A savory blend of spices on a diced sizzling steak, grilled, served on a corn tortilla with pico de gallo and a wedge of avocado.",Taco
28289,"Cheese crusted tortilla, carnitas, bacon chorizo, chipotle, cumin crema, guacamole, roasted garlic, cilantro",Taco
28290,"With lettuce, tomato, cheddar cheese, onion and ground beef",Taco
28292,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
28293,"wonton shells, jumbo lump crab, spicy mayo, tobiko",Taco
28294,"Pico de gallo, spicy mayo",Taco
28295,"Blackened catch of the day, pico de gallo, house slaw",Taco
28296,"Shredded chicken, buffalo sauce, bleu cheese sauce",Taco
28298,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
28299,"Seasoned lean ground beef, mild red sauce, mild real cheddar cheese, fresh lettuce and tomato in a soft flour tortilla.",Taco
28300,"Choice of 2 original, shredded beef or chicken tacos. all platters served with seasoned mexican rice, homemade beans, guacamole and sour cream. served with 32oz. drink.",Taco
28301,"Seasoned lean ground beef, mild real cheddar cheese, fresh lettuce and tomato on a bun.",Taco
28302,"Seasoned lean shredded beef , mild real cheddar cheese, fresh lettuce and tomato in a soft corn tortilla.",Taco
28305,"Seasoned lean ground beef, mild real cheddar cheese, fresh lettuce and tomato all served in a crispy corn taco shell.",Taco
28309,"All white meat chicken, mild red sauce, mild real cheddar cheese, fresh lettuce and tomato in a soft flour tortilla.",Taco
28310,"All white meat chicken, spicy green sauce, sour cream, mild real cheddar cheese and fresh lettuce in a soft corn tortilla.",Taco
28313,"A corn bread pancake with a generous portion of our savory pulled pork, topped with homemade coleslaw and finished with our special sauce. You will tell your friends about this",Taco
28314,"(Single) avocado, cilantro, pico de gallo, lemon sour cream",Taco
28316,tacos guajillo chili tortilla watercress serrano chimichurri queso fresco,Taco
28317,tacos saffron tortilla avocado serrano sauce radishes,Taco
28320,"Flour tortillas filled with beef, or chicken, beans, and a dash of our chili, fried to a golden brown. We then fill them with lettuce, tomato and cheese. Large (This is really big, knife and fork needed)",Taco
28321,"Beef, Bean, Chicken",Taco
28323,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
28325,"Your choice of meat in a corn tortilla topped with diced yellow onion, fresh cilantro and our salsa roja.",Taco
28326,"Cilantro slaw, avocado, pickled veggies, jalapenos, candied lime, tortilla chips",Taco
28327,"Onions, peppers, pico de gallo, lettuce, pepperjack cheese, tortilla",Taco
28328,"Grilled or battered, ancho sour cream, cilantro slaw, grilled pineapple, tortilla chips",Taco
28330,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
28337,"potato chorizo (no pork) jack cheese, avocado, fried egg, pico de gallo",Taco
28338,"cabbage, pico de gallo, chipotle crema, avocado",Taco
28339,Your choice of chicken or beef.,Taco
28340,Your choice of chicken or beef.,Taco
28341,"Choice of ixtapa beef or chicken tinga tacos, soft or crispy.",Taco
28342,"white corn tortillas, queso fresco cheese, cabbage slaw, chipotle aioli, pico de gallo",Taco
28343,"Marinated cabbage, salsa verde, cherry tomatoes, escabeche pickles",Taco
28345,"Slow cooked brisket, pickled cabbage, no no sauce",Taco
28346,"Pickled vegetables, yuzu-avocado, black sesame",Taco
28347,"Beef or chicken. with onions, olives, tomatoes, cheddar cheese and lettuce",Taco
28348,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
28349,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
28351,"Beef or chicken, taco sauce, taco seasoning, cheddar, black olives, tomatoes, tortilla chips",Taco
28353,"White Sea Bass, Salmon, Shrimp, Cabbage Salad, Lime",Taco
28356,"Battered white fish or Mexican white shrimp, agave salsa, pico de gallo, avocado salsa, pickled red cabbage, chipotle sour cream on house made corn or flour tortillas",Taco
28357,"Battered White Fish or Mexican White Shrimp, agave salsa, pico de gallo, avocado salsa, pickled cabbage, chipotle sour cream on house made corn tortillas",Taco
28358,"Served 3 per order. cilantro, onions, cotija cheese, chef paired salsas on your choice of house made flour or corn tortillas Shrimp",Taco
28359,"Ahi poke style, yellowfin tuna (raw sushi grade) roasted corn, cilantro, red bell pepper, chile oil, guacamole, chipotle sour cream, crisp taco shells",Taco
28360,"Ahi poke style, yellowfin tuna (raw sushi grade) roasted corn, cilantro, red bell pepper, chile oil, guacamole, chipotle sour cream, crisp taco shells",Taco
28366,"Three per order. All tacos come with cilantro, onions, queso cotija, chef paired salsa on your choice of house made flour or corn tortillas",Taco
28369,"Lean, juicy hand-shredded beef, rolled in crispy corn tortillas, smothered with our fresh, homemade guacamole and topped with real cheddar and enchilado cheese.",Taco
28370,"Battered fillets of icelandic cod, covered with a tangy dressing, fresh cabbage and salsa mexicana, wrapped in a warm, soft corn tortilla.",Taco
28371,"Tender chunks of slow marinated chicken breast, covered with fresh lettuce and topped with real cheddar and enchilado cheese, served in a crispy corn tortilla (soft tortilla available upon request) .",Taco
28373,"Succulent hand-shredded pork, grilled then smothered with our fresh, homemade guacamole and salsa mexicana, wrapped in a warm, soft corn tortilla",Taco
28375,"Lean, juicy hand-shredded beef, covered with fresh lettuce and topped with real cheddar and enchilado cheese, served in a crispy corn tortilla.",Taco
28376,Lightly battered fish fillet drizzled with creamy lime sauce and topped with shredded cabbage and fresh cilantro all tucked into two warm corn tortillas and served with a fresh lime wedge.,Taco
28377,"Brick oven style crust, spiced fresh chopped meat, diced tomatoes, shredded lettuce, topped with american cheese",Taco
28383,With guacamole,Taco
28384,With guacamole,Taco
28385,"(lettuce, cheese, guacamole, sour cream)",Taco
28386,"(lettuce, cheese)",Taco
28387,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
28389,"Grilled flour tortilla, mango salsa, cilantro, avocado mousse, lettuce, red onion",Taco
28390,"Warm flour tortilla, avocado, cilantro, jalapeno, fresh lime",Taco
28391,"Grilled flour tortillas, red onion, lettuce, avocado mousse, cilantro, fresh lime",Taco
28398,"Meat beans cheese, sour cream, guoccamole and salsa",Taco
28399,"Meat, beans, salsa",Taco
28400,"Three soft shell tacos filled with seasoned ground beef, cheese, lettuce, and tomato",Taco
28401,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
28402,"Smoked brisket, scrambled farm eggs, cilantro, pickled onions, cucumber pico de gallo, homemade creme fraiche",Taco
28403,"house made chorizo, scrambled farm eggs, cilantro, pickled onions, cucumber pico de gallo, homemade creme fraiche",Taco
28410,Served on grilled corn tortillas filled with your choice of meat onion and cilantro.,Taco
28411,Served on grilled corn tortillas filled with your choice of meat onion and cilantro.,Taco
28412,Served on grilled corn tortillas filled with your choice of meat onion and cilantro.,Taco
28413,Served on grilled corn tortillas filled with your choice of meat onion and cilantro.,Taco
28414,Served on grilled corn tortillas filled with your choice of meat onion and cilantro.,Taco
28415,Served on grilled corn tortillas filled with your choice of meat onion and cilantro.,Taco
28422,"Three flour fajita tacos (beef, chicken or pork) . served with rice, bean soup, guacamole and pico de gallo.",Taco
28423,"Battered fried avocado stuffed with fajita meat and cheese, and a soft fajita taco. served with rice, beans, and pico de gallo.",Taco
28424,"Grilled tilapia cooked with onoins and cilantro wrapped in flour tortillas. served with rice, a cup of bean soup and avocado slices",Taco
28425,"Served with rice, beans, and pico de gallo",Taco
28427,Served with rice and beans.,Taco
28429,Served with rice and beans,Taco
28430,Served with rice and beans,Taco
28431,"Diced beef fajita meat, fried with onions or cilantro, in soft corn tortillas. served with rice, beans, and sliced avocados.",Taco
28432,Served with rice and beans,Taco
28433,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
28434,"Shrimps chapulin crust, tabiche aioli, avocado",Taco
28435,"Crispy Cod, Cabbage, Chipotle Aioli, Salsa Verde",Taco
28436,"Chapulin crusted shrimps, habanero garlic aioli, cabbage slaw",Taco
28437,"Wolf fish cheeks, cabbage slaw, mango chile de arbol salsa",Taco
28438,"Cod cheeks, baja style mango slaw, guacamaya salsa, garlic aioli",Taco
28439,"Yogurt avocado leaf braised goat, pasilla sasla, chile curado",Taco
