,menus.description,menus.name
24977,"Skyline chili bean mix in a soft tortilla, topped with our secretrecipe chili, diced tomatoes, lettuce, shredded cheddar cheese, sour cream and a black olive slice.",Burrito
24980,"Scrambled eggs wrapped in a warm tortilla with cheddar and mozzarella, fresh salsa, and bacon, ham, chorizo, or sausage. Served with your choice of hash browns, cornbread casserole, or fresh fruit.",Burrito
24981,"Spice up your morning with peppers, onions, fluffy scrambled eggs, sausage and melty cheese all Wrapped in a soft tortilla.",Burrito
24983,Served with rice pilaf,Burrito
24984,"Two scrambled eggs, bacon, cheese, salsa and home fries",Burrito
24992,"Crispy bacon, avocado, two scrambled eggs, our smoky cheese blend, freshly made pico de gallo and Chipotle sauce hand-wrapped in a large flour tortilla. Grilled and served with crispy hash browns.",Burrito
24993,"Broccoli, baby corn, mushroom, snow peas, carrots",Burrito
24994,"Spice up your morning with peppers, onions, fluffy scrambled eggs, sausage and melty cheese all Wrapped in a soft tortilla.",Burrito
24995,"Scrambled eggs, chorizo, black beans, breakfast potatoes, jack cheese, pico de gallo, guajillo and tomatillo salsa",Burrito
25000,Cabo style or caesar style.,Burrito
25001,"Black beans, rice, jack cheese, onions, cilantro and spicy chipotle  sauce.  choice of chicken, pork carnitas, steak, wahoo or shrimp",Burrito
25002,"Black or pinto beans, rice, cilantro and onions.  choice of chicken, pork carnitas, steak, wahoo or shrimp.",Burrito
25003,"Melted jack cheese, guacamole and pico de gallo.  choice of chicken, pork carnitas, steak, wahoo or shrimp.",Burrito
25004,"Everything that goes in a burrito, except the tortilla. served in our generous belly bowl, with or without a bed of fresh chopped romaine. a perfect low-carbohydrate choice.",Burrito
25011,"Egg, potato, caramelized onion, bell pepper, cheddar cheese, Debecca farm bacon, side salad",Burrito
25012,"Egg, potato, caramelized onion, bell pepper, cheddar cheese, Debecca farm bacon, side salad",Burrito
25014,"Topped with suizo sauce and melted cheese. Served with rice, beans and lettuce.",Burrito
25015,"With beans, lettuce, tomato, onion, cheese and sour cream.",Burrito
25019,"Spice up your morning with peppers, onions, fluffy scrambled eggs, sausage and melty cheese all Wrapped in a soft tortilla.",Burrito
25023,"Citrus rice, black beans, lettuce, red tomatillo salsa, salsa fresca and chipotle sauce. With chicken or steak.",Burrito
25024,"Citrus rice, black beans, lettuce, red tomatillo salsa, salsa fresca and chipotle sauce. With grilled all natural chicken or steak.",Burrito
25025,Melted cheese and salsa fresca. With chicken or steak.,Burrito
25026,Melted cheese and salsa fresca. With grilled all natural chicken or steak.,Burrito
25028,"Carne asada, potatoes, salsa fresca, cheese, sour cream and guacamole.",Burrito
25032,"Carne asada, potatoes, salsa fresca, cheese, sour cream and guacamole.",Burrito
25034,"Roasted chicken, rice, beans, sauteed onions, corn, white cheddar cheese and Mexican seasoning",Burrito
25035,"Roasted chicken, rice, beans, sauteed onions, corn, white cheddar cheese and Mexican seasoning",Burrito
25037,"scrambled eggs, sausage, tomatoes, spicy jack and cheddar cheeses wrapped in a flour tortilla with breakfast potatoes",Burrito
25038,"Flour tortilla stuffed with rice, beans, cheese, lettuce, guacamole, pico de gallo and sour cream",Burrito
25042,"Flour tortilla stuffed with rice, beans, cheese, lettuce, guacamole, pico de gallo and sour cream",Burrito
25043,"Flour tortilla stuffed with rice, beans, cheese, lettuce, guacamole, pico de gallo and sour cream",Burrito
25044,"Flour tortilla stuffed with rice, beans, cheese, lettuce, guacamole, pico de gallo and sour cream",Burrito
25045,"Burrito with home fries, eggs and Mexican sausage",Burrito
25047,"Fries, bacon and eggs",Burrito
25048,"Carne asada, carnitas or pollo, lengua rice, beans, jack, cheddar and salsa",Burrito
25049,"Pollo, lettuce, tomato guacamole, jack, cheddar and salsa",Burrito
25050,"Three freshly scrambled eggs, refried or black beans, jack, cheddar and salsa",Burrito
25055,Shredded beef burrito,Burrito
25058,Red (beef) or green (pork) burrito,Burrito
25061,"Chorizo (mex. Sausage) , machaca (shredded beef)",Burrito
25063,"The all-new zesty cheesesteak breakfast Burritos are like tiny alarm clocks for your mouth. Combining marinated sirloin steak, zesty cheese sauce, grilled onions, golden tots, fluffy eggs and melty cheddar cheese. Because breakfast should be more Mmmm than Zzzz.",Burrito
25064,"Put a stake in your hunger with the new steak and egg breakfast burrito. Savor each bite of marinated sirloin steak, golden tots, melty cheddar cheese and fluffy eggs, all wrapped in a warm flour tortilla.",Burrito
25065,"Filled with chile verde, chile colorado, shredded beef or chicken, topped with guacamole and sour cream",Burrito
25068,"Choice of chile verde, chile colorado, beef or chicken, covered with sauce and cheese",Burrito
25069,"Choice of chile verde, carnitas chile colorado, chicken or chorizos",Burrito
25070,"Choice of pork, beef or chicken with lettuce, tomatoes, guacamole, sour cream, rice, beans and cheese",Burrito
25071,"Topped with sauce and cheese, choice of pork, beef or chicken",Burrito
25072,With bean and cheese,Burrito
25073,"Choice of pork, beef, chicken or huevos con chorizo",Burrito
25076,"Eggs fried in spicy salsa wrapped in a flour tortilla with black bean rice, spinach, blended cheeses, rancheros sauce and guacamole",Burrito
25078,"Filled with cheese and your choice of chicken, pulled pork, shredded or ground beef, spinach, imitation crabmeat, veggie",Burrito
25080,With cheese and a choice of black or pinto beans,Burrito
25084,"Filled with cheese and your choice of beans, chicken, pulled pork, shredded or ground beef. Served with rice and beans",Burrito
25085,With cheese and a choice of black or pinto beans,Burrito
25086,"A monster meal in itself.  we take a fajita combination of steak, chicken, onions and peppers, rolled in a soft burrito shell with guacamole, sour cream and cheese dip.   then we smother with cheddar cheese and sauce",Burrito
25087,"Beef and bean burrito with sour cream topped with lettuce, cheese and tomatoes",Burrito
25088,Beef burrito smoothed with mild green chili sauce and topped with cheese.,Burrito
25093,"Shrimp, cilantro rice and black beans in a spinach tortilla covered with salsa mexicana.",Burrito
25094,"Filled with mesquite chicken, romaine lettuce, pinto beans and rice.  crowned with guacamole and ajillo jumbo shrimp.",Burrito
25095,"Beer battered red snapper with black beans, cilantro rice and spicy  cabbage in a flour tortilla covered with roasted tomato salsa.",Burrito
25096,"Your choice of carne asada, al pastor, mesquite chicken, carnitas,  guajillo chicken or chile verde with pinto beans, rice, guacamole,  sour cream, cheese and salsa ranchera in a flour tortilla. served with salad and homemade tortilla chips.",Burrito
25098,"Chipotle chicken cooked with onions. served in a chipotle tortilla with black beans and cilantro rice. topped with chipotle sauce,  mexican cheese, onions and sour cream.",Burrito
25100,"Seasoned achiote chicken with cilantro rice, black beans and salsa maya in a flour tortilla. served with salad and homemade tortilla chips",Burrito
25101,"Your choice of carne asada, al pastor, mesquite chicken, carnitas,  guajillo chicken or chile verde in a flour tortilla with pinto beans,  rice and salsa. served with salad and homemade tortilla chips.",Burrito
25104,"Filled with cilantro rice, black beans, guacamole, salsa ranchera and cheese. served with salad and homemade chips.",Burrito
25105,"Spice up your morning with peppers, onions, fluffy scrambled eggs, sausage and melty cheese all Wrapped in a soft tortilla.",Burrito
25106,"Scrambled eggs with chorizo, black beans, cheese with home fries or salad",Burrito
25110,"Two scrambled eggs, potato, pepperjack, avocado, crema, verde sauce or salsa, flour tortilla wrap",Burrito
25115,"Homemade flour tortillas filled with grilled marinated steak, chicken or pork, shredded lettuce, cheese and salsa. served with rice and beans.",Burrito
25116,Flour tortillas stuffed with sauteed spinach topped with rice and beans.,Burrito
25117,Fresh banana wrap in tortilla golden fried with vanilla and strawberry sauce.,Burrito
25126,A beef or chicken taco and a flour tortilla filled with beans and chili con carne,Burrito
25129,"Refried beans, rice, lettuce, cheese, sour creaM, salsa fresca and guacaMole",Burrito
25130,"Moroccan crepe stuffed with lamb, houmus, eggplant, and roasted peppers",Burrito
25134,"Flower tortilla wrap with skirt steak, black beans, salsa Campanha, sour cream and guacamole sauce, served with ceasar salad or roasted potatoes",Burrito
25136,"Scrambled egg, chorizo sausage, potatoes, black beans, poblano sauce",Burrito
25140,"A large burrito with shredded bbq chicken, ranch beans, choice of white or brown rice, cilantro, cheese blend and sour cream. served in a pool of enchilada sauce",Burrito
25142,"Scrambled eggs, green chilies, green onions, diced tomatoes, black beans topped with salsa and cheddar cheese",Burrito
25143,"Spice up your morning with peppers, onions, fluffy scrambled eggs, sausage and melty cheese all Wrapped in a soft tortilla.",Burrito
25148,"A large flour tortilla with beef fajita, beans, and rice and a crispy taco",Burrito
25152,"Egg, sausage, sauca chilli peppers and provolone cheese.",Burrito
25156,"scrambled eggs, potatoes, beans and cheese",Burrito
25158,Pork burrito with avocado and salad,Burrito
25159,Shredded beef burrito with salad,Burrito
25164,"Chorizo (mex. sausage) , machaca (shredded beef)",Burrito
25169,"With rice, beans, onions, cilantro served with a side of guacamole (Please allow 15 min to prepare )",Burrito
25170,"Eggs omelet with guacamole, beans wrapped in a flour tortilla",Burrito
25171,"(no meat, not vegan) rice, beans, guacamole topped with ranchera sauce and optional choice of cheddar or jack cheese",Burrito
25174,"Red rice, onions, serrano peppers, spicy chili sauce, pickled veggies",Burrito
25175,"Spice up your morning with peppers, onions, fluffy scrambled eggs, sausage and melty cheese all Wrapped in a soft tortilla.",Burrito
25177,"Scrambled eggs, grilled steak, pepperjack cheese, shredded jack and cheddar cheeses and fresh salsa wrapped in a warm flour tortilla",Burrito
25178,"Scrambled eggs, sausage, ham, bacon bits, hash brown nuggets, shredded jack and cheddar cheeses and fresh salsa wrapped in a warm flour tortilla",Burrito
25179,"Warm sausage gravy, smothered over scrambled eggs, sausage, ham, bacon bits, hash brown nuggets and shredded jack and cheddar cheeses, all wrapped in a warm flour tortilla",Burrito
25180,"Scrambled eggs, two strips of bacon, shredded jack and cheddar cheeses. Wrapped in a warm flour tortilla",Burrito
25181,"Organic sprouted whole wheat tortilla, fat free refried organic black beans, spanish rice, onion, tomatoes, jack cheese, sour cream and salsa with sprouts and side of chips",Burrito
25182,"Organic sprouted whole wheat tortilla, fat free refried organic black beans, cheese, sour cream and salsa",Burrito
25187,"Chicken or beef wrapped in a flour shell with refried beans, topped with lettuce, tomato, onions and melted cheddar cheese",Burrito
25192,Cabo style or caesar style.,Burrito
25193,"Black beans, rice, jack cheese, onions, cilantro and spicy chipotle  sauce.  choice of chicken, pork carnitas, steak, wahoo or shrimp",Burrito
25194,"Black or pinto beans, rice, cilantro and onions.  choice of chicken, pork carnitas, steak, wahoo or shrimp.",Burrito
25195,"Melted jack cheese, guacamole and pico de gallo.  choice of chicken, pork carnitas, steak, wahoo or shrimp.",Burrito
25198,"Stuffed with beans, rice, lettuce, fajitas mix, cream sauce, guac, cilantro, salsa fresca",Burrito
25199,"Stuffed with beans, rice, lettuce, cream sauce, spicy sauce, f cheese, onions, guac, cilantro",Burrito
25200,"Blk beans , rice , r corn , greens , tomatoes , avocado , vegan cheese",Burrito
25203,Pork burrito with avocado and salad,Burrito
25204,Shredded beef burrito with salad,Burrito
25209,"Chorizo (mex. sausage) , machaca (shredded beef)",Burrito
25212,"The all-new zesty cheesesteak breakfast Burritos are like tiny alarm clocks for your mouth. Combining marinated sirloin steak, zesty cheese sauce, grilled onions, golden tots, fluffy eggs and melty cheddar cheese. Because breakfast should be more Mmmm than Zzzz.",Burrito
25213,"farm fresh eggs, creme fraiche, quest, crispy potatoes, onions, hollandaise, market chorizo, poblano peppers, served with seasoned fingerlings",Burrito
25215,"Beef or chicken, onions, garlic, Asadero and Manchego cheese, red chile sauce, drizzled with sour cream",Burrito
25216,"Spice up your morning with peppers, onions, fluffy scrambled eggs, sausage and melty cheese all Wrapped in a soft tortilla.",Burrito
25218,"Skyline black beans and rice in a soft tortilla, topped with more black beans and rice, diced tomatoes, lettuce, shredded cheddar cheese, sour cream and a black olive slice.",Burrito
25219,"Skyline black beans and rice in a soft tortilla, topped with more black beans and rice and shredded cheddar cheese.",Burrito
25220,"Skyline chili in a soft tortilla, topped with more chili, diced tomatoes, lettuce, shredded cheddar cheese, sour cream and a black olive slice.",Burrito
25221,"Skyline chili in a soft tortilla, topped with more chili and shredded cheddar cheese.",Burrito
25222,"Skyline chili bean mix in a soft tortilla, topped with our secretrecipe chili, diced tomatoes, lettuce, shredded cheddar cheese, sour cream and a black olive slice.",Burrito
